"text","created","url","latitude","longitude","retweetCount","hashtag"
"Michigan Hearing - LIVE <f0><9f><91><87>

#StopTheSteal #MAGA #Trump2020 https://t.co/wScv0It80A",2020-12-01 15:28:31,"https://twitter.com/Infinite_Ennui/status/1333795119305170950",NA,NA,0,"#trump2020"
"Exactly- #Trump2020 https://t.co/kRqg8Vb1hc",2020-12-01 15:28:28,"https://twitter.com/JodyCacioppo/status/1333795106315399177",NA,NA,0,"#trump2020"
"#Trump2020 #TrumpLandside proofs right here .. https://t.co/Xs18t8uhDI",2020-12-01 15:28:25,"https://twitter.com/havinthangs/status/1333795090892947461",NA,NA,0,"#trump2020"
"Michigan Senate Hearing on Election Fraud #stopthesteal #Trump2020 #RSBNetwork @RSBNetwork 
https://t.co/lzY7JAwRbO",2020-12-01 15:28:02,"https://twitter.com/MichaelStielau/status/1333794996420440072",NA,NA,0,"#trump2020"
"Highlights fr the Federalist piece on Biden<e2><80><99>s <e2><80><9c>victory<e2><80><9d>. @realDonaldTrump, logic says you won bigly!!<f0><9f><87><ba><f0><9f><87><b8><f0><9f><87><ba><f0><9f><87><b8><f0><9f><87><ba><f0><9f><87><b8><e2><80><a6> https://t.co/M3tCmIkeoe",2020-12-01 15:27:51,"https://twitter.com/robin_talks/status/1333794950836678657",NA,NA,0,"#trump2020"
"If Biden had to cheat, lie, and steal to ""win"" an election, just imagine how deceitful he would be as President! Th<e2><80><a6> https://t.co/TXuZXjVCFH",2020-12-01 15:27:25,"https://twitter.com/RobCario/status/1333794842095173632",NA,NA,0,"#trump2020"
"INTERVIEW: Nevada Republican Elector Suing for the State to Be Certified for Trump Explains Why They Should Win Law<e2><80><a6> https://t.co/Idg5EIvmXU",2020-12-01 15:27:09,"https://twitter.com/NouvelleNom/status/1333794772163588096",NA,NA,0,"#trump2020"
"A huge lawsuit about voting machines manipulating the election just reached a shocking verdict<e2><80><a6> https://t.co/VHVBJTj78K",2020-12-01 15:26:47,"https://twitter.com/ShieldCos/status/1333794680752861192",NA,NA,1,"#trump2020"
"Everything is #handcrafted #homemade and #handmade #usa #america #usarmy #igy6 #obsessedwithmyjob #americanflag<e2><80><a6> https://t.co/mYoziuSJbW",2020-12-01 15:26:17,"https://twitter.com/coteerivertat2/status/1333794554806374407",NA,NA,0,"#trump2020"
"Will the Supreme Court save the USA? 
#ElectionFraud 
@SidneyPowell1
@JennaEllisEsq
@LLinWood 
@abigailcfrye<e2><80><a6> https://t.co/AIU8daib8N",2020-12-01 15:26:16,"https://twitter.com/JimmyTeton/status/1333794549802516487",NA,NA,0,"#trump2020"
"Today would be a good day for @DavidCornDC to go F#CK himself.   #MAGA #MAGA2020 #Trump2020 #TrumpTrain<e2><80><a6> https://t.co/y1EQpPibnJ",2020-12-01 15:25:58,"https://twitter.com/Bulk_Blogun/status/1333794478197329922",NA,NA,0,"#trump2020"
"I think its time for a new political party! These Republicans have no backbone and will sell out for a bag of chips<e2><80><a6> https://t.co/u4Kv4MUQIe",2020-12-01 15:25:42,"https://twitter.com/johnfrommke/status/1333794411159830533",NA,NA,0,"#trump2020"
"President Trump @realDonaldTrump
is the President of USA for the next 4 years?
 yes             yes           yes
<f0><9f><91><87><e2><80><a6> https://t.co/GHZAUTar8x",2020-12-01 15:25:41,"https://twitter.com/Bing11797313/status/1333794404373389313",NA,NA,0,"#trump2020"
"@realDonaldTrump Find something to do, you lost, it<e2><80><99>s over.  No one cares about Trump anymore! #Trump2020 https://t.co/GVfmdGB9OF",2020-12-01 15:25:08,"https://twitter.com/chancelayson/status/1333794267425165317",NA,NA,0,"#trump2020"
"Do y<e2><80><99>all see this !!!  
They have made a mockery out of our President, called him everything but a child of God.. t<e2><80><a6> https://t.co/DLVgeRSPeq",2020-12-01 15:24:56,"https://twitter.com/ms_mersedez/status/1333794216418238464",NA,NA,0,"#trump2020"
"#maga #StopTheSteaI2020 #Trump2020 Hey Cultists, any of you understand this or is it too intellectual for you? https://t.co/LawEEIbOot",2020-12-01 15:24:44,"https://twitter.com/JimKotowski/status/1333794166657040384",NA,NA,0,"#trump2020"
"Its funny if it wasn't so tragic, the demon-crats want American people to focus on their feelings while the grasp p<e2><80><a6> https://t.co/FCokWRLaZe",2020-12-01 15:23:23,"https://twitter.com/botovi79/status/1333793824838098948",NA,NA,0,"#trump2020"
"Johns Hopkins Takes Down Article Showing US Deaths in 2020 No Different than Prior Years - It Doesn't Fit their 'We<e2><80><a6> https://t.co/dpFWXI46jk",2020-12-01 15:22:57,"https://twitter.com/NouvelleNom/status/1333793716520189961",NA,NA,1,"#trump2020"
"@VanityFair He transformed into himself? <f0><9f><a4><a3>  So, I guess that I was right for calling him a political hack before hi<e2><80><a6> https://t.co/P9IueprwKy",2020-12-01 15:22:19,"https://twitter.com/barbara_mua/status/1333793556528435202",NA,NA,0,"#trump2020"
"@realDonaldTrump No pptions, just- #Trump2020, you have my support 110%",2020-12-01 15:21:37,"https://twitter.com/Vabalas7/status/1333793381491773446",NA,NA,0,"#trump2020"
"Democrats are straight delusional psychos. #donothingdemocrats #trump #trump2020 #fuckbiden",2020-12-01 15:20:05,"https://twitter.com/DrizzyBones/status/1333792996693663748",NA,NA,0,"#trump2020"
"#Barack_Obama"" is in custody for leaking classified information through his business partner to #China. #Obama is a<e2><80><a6> https://t.co/Sz0xI3FcB5",2020-12-01 15:17:48,"https://twitter.com/MesterLode/status/1333792419343605761",NA,NA,4,"#trump2020"
"@Frankie040708 They better remember who they are voting for.. sorry but just have misgivings with some in our own party.. 
#Trump2020",2020-12-01 15:17:30,"https://twitter.com/darhar981/status/1333792343544131587",NA,NA,1,"#trump2020"
"@GOP #Trump2020 people just cannot understand how anyone would vote against a guy who 'joked' about injecting disin<e2><80><a6> https://t.co/PLrfK1RqIJ",2020-12-01 15:17:22,"https://twitter.com/A1VerminRemover/status/1333792313416445956",NA,NA,0,"#trump2020"
"And Our great president #Trump2020 should seal his legacy as the greatest by doing it !something no one could get done!",2020-12-01 15:16:34,"https://twitter.com/phathershandup1/status/1333792111540404228",NA,NA,1,"#trump2020"
"Another ""NOT WANTED"" sign spotted in New York City  <f0><9f><99><82><f0><9f><99><82><f0><9f><99><82> 

 #followers #follow #followforfollowback #likeforlikes<e2><80><a6> https://t.co/52pn9reUdJ",2020-12-01 15:15:13,"https://twitter.com/DowkinsJ/status/1333791770925174789",NA,NA,0,"#trump2020"
"LIVE: Trump lawyers and members of Arizona State Legislature hold hearin... https://t.co/xpxd4aDzTg via @YouTube<e2><80><a6> https://t.co/pfeglugpZN",2020-12-01 15:15:07,"https://twitter.com/BarbaraLGay/status/1333791747739058179",NA,NA,0,"#trump2020"
"@JanetYellenBlog You won't be treasury secretary.  #TRUMP2020",2020-12-01 15:14:33,"https://twitter.com/s7nstar/status/1333791604990111748",NA,NA,0,"#trump2020"
"Spread the word as this will definitely be censored by ""not a publisher"" Twitter
#MAGA #Kraken #krakenwood<e2><80><a6> https://t.co/PPZywoV1fq",2020-12-01 15:14:20,"https://twitter.com/F1reblade85/status/1333791546903150597",NA,NA,0,"#trump2020"
"Pennsylvania Lawmakers Formally Introduce Resolution to Dispute 2020 Election Results https://t.co/eulfU98Hz9 via<e2><80><a6> https://t.co/0WmHWzg1tJ",2020-12-01 15:13:35,"https://twitter.com/BarbaraLGay/status/1333791360181100551",NA,NA,0,"#trump2020"
"@RepTiffany @HouseGOP @SpeakerPelosi They hated weed. Drugs are BAD. Until they can make you money.<e2><80><a6> https://t.co/pqgxQKhhfz",2020-12-01 15:12:55,"https://twitter.com/DaveSmartypants/status/1333791192434110466",NA,NA,0,"#trump2020"
"We're headed to Georgia and getting on the road for our Republic this week with https://t.co/CfqiGejrqi 

We're fig<e2><80><a6> https://t.co/EiJpWTmhjH",2020-12-01 15:09:56,"https://twitter.com/RealMattCouch/status/1333790441364365319",NA,NA,145,"#trump2020"
"Updated Political Article Reference List: @realDonaldTrump, #Trump2020, #COVID19,  #MAGA, #DrainTheSwamp<e2><80><a6> https://t.co/2jL91VYALi",2020-12-01 15:09:48,"https://twitter.com/GLAndresen/status/1333790405708529668",NA,NA,0,"#trump2020"
"@realDonaldTrump @BrianKempGA Mr. President please keep fighting <f0><9f><99><8f><f0><9f><99><8f><f0><9f><99><8f>
Don't let your vote be stolen!
We are with you<e2><80><a6> https://t.co/PHjHtUzKoo",2020-12-01 15:09:27,"https://twitter.com/naslesookhtehh/status/1333790321453330451",NA,NA,1,"#trump2020"
"The top executives - criminals and corrupt @PRISA @TheEconomist @Univision @Telemundo @nytimes @AP @CNN @CBSNews<e2><80><a6> https://t.co/yKy1nMjB0D",2020-12-01 15:08:06,"https://twitter.com/VALLEMULTICOLOR/status/1333789980611604483",NA,NA,1,"#trump2020"
"I always new there was #corrupt fake politicians in office BUT NOW WE ALL SEE YOU. you #DemocratsAreCorrupt life lo<e2><80><a6> https://t.co/YF4LSkmt6h",2020-12-01 15:07:49,"https://twitter.com/texasvapor1975/status/1333789906695385091",NA,NA,0,"#trump2020"
"#BidenCheated #Trump2020 
Last year me &amp; all y<e2><80><99>all walking around like Sasquatch.
Get your Mani/Pedi  &amp; Brow Wax..G<e2><80><a6> https://t.co/wHnM3Rkd3T",2020-12-01 15:07:25,"https://twitter.com/LynnDolihite/status/1333789809354043393",NA,NA,0,"#trump2020"
"<f0><9f><94><b4><f0><9f><8e><a5> LIVE: <f0><9f><87><ba><f0><9f><87><b8> Michigan Senate Oversight Committee Hearing on Election Issues RSBN-TV #TRUMP2020 @RSBNetwork #MAGA<e2><80><a6> https://t.co/cdLdWuNKJw",2020-12-01 15:06:45,"https://twitter.com/R3d3mp710nX/status/1333789639958687744",NA,NA,0,"#trump2020"
"The top executives - criminals and corrupt @TheEconomist @Univision @Telemundo @nytimes @AP @CNN @CBSNews @FoxNews<e2><80><a6> https://t.co/SiP5YrGqkJ",2020-12-01 15:05:52,"https://twitter.com/VALLEMULTICOLOR/status/1333789417882877955",NA,NA,0,"#trump2020"
"#KAG #MAGA #KAG2020 #MAGA2020 #Trump2020

If I made a scenario of a 13 yr old kid having a gun against your family'<e2><80><a6> https://t.co/7oJH0Ggy6N",2020-12-01 15:05:47,"https://twitter.com/1st__Amendment/status/1333789397662089223",NA,NA,0,"#trump2020"
"Look at all the deploables!!! @RudyGiuliani @JennaEllisEsq @RSBNetwork 

#MichiganHearing #RudyGiuliani #Trump2020<e2><80><a6> https://t.co/9tFe9roOl6",2020-12-01 15:05:06,"https://twitter.com/thecaydenwilson/status/1333789223485202439",NA,NA,0,"#trump2020"
"@KamVTV Well you know it<e2><80><99>s also safer to protest and loot ask BLM &amp; Antifa. <f0><9f><90><91> don<e2><80><99>t see, first they took God out of<e2><80><a6> https://t.co/TZfBf3SH78",2020-12-01 15:04:40,"https://twitter.com/HotStuf94837909/status/1333789116698218504",NA,NA,0,"#trump2020"
"Out of 27 toss up house seats and 35 senate seats in play, the Democrats won 1 of each and lost six more House seat<e2><80><a6> https://t.co/u5EeIOnlnJ",2020-12-01 15:04:31,"https://twitter.com/HungarianItch/status/1333789078391701510",NA,NA,0,"#trump2020"
"realDonaldTrump: <e2><80><9c>The president was RIGHT when he said get the kids back in school<e2><80><94>Now Dr. Fauci says, 'You know wh<e2><80><a6> https://t.co/RbXQmchYj8",2020-12-01 15:04:04,"https://twitter.com/Spinn360/status/1333788965460078599",NA,NA,0,"#trump2020"
"realDonaldTrump: RT @Bubblebathgirl: Why is Doug Ducey still pretending he<e2><80><99>s a member of the Republican Party after<e2><80><a6> https://t.co/GCakFnjEjM",2020-12-01 15:04:03,"https://twitter.com/Spinn360/status/1333788960863047692",NA,NA,0,"#trump2020"
"The top executives - criminals and corrupt @washingtonpost @nytimes @AP @CNN @CBSNews @FoxNews @Pontifex, await, th<e2><80><a6> https://t.co/5rNRtkrM7P",2020-12-01 15:03:19,"https://twitter.com/VALLEMULTICOLOR/status/1333788776435367940",NA,NA,0,"#trump2020"
"@evie_grace02 Thank you for the follow! Happy to follow you back<f0><9f><87><ba><f0><9f><87><b8><f0><9f><87><ba><f0><9f><87><b8>Also...I do NOT unfollow! <f0><9f><98><81> #Trump2020<e2><80><a6> https://t.co/e3vCjz2aHJ",2020-12-01 15:03:06,"https://twitter.com/ReimTopher/status/1333788722920230918",NA,NA,0,"#trump2020"
"@Odinoom Thank you for the follow! Happy to follow you back<f0><9f><87><ba><f0><9f><87><b8><f0><9f><87><ba><f0><9f><87><b8>Also...I do NOT unfollow! <f0><9f><98><81> #Trump2020 #RedPilled<e2><80><a6> https://t.co/8JaBy2U0jY",2020-12-01 15:02:57,"https://twitter.com/ReimTopher/status/1333788682441031684",NA,NA,1,"#trump2020"
"#COVID19 Kills #HealthcareHeroes 
Please #WearAMask
#MAGA #Trump2020 #WomenForTrump #BlacksForTrump
.@andreacitymom<e2><80><a6> https://t.co/VSxVk5JjUb",2020-12-01 15:02:48,"https://twitter.com/MedPierre/status/1333788645241700359",NA,NA,1,"#trump2020"
"@PresElectRae Thank you for the follow! Happy to follow you back<f0><9f><87><ba><f0><9f><87><b8><f0><9f><87><ba><f0><9f><87><b8>Also...I do NOT unfollow! <f0><9f><98><81> #Trump2020<e2><80><a6> https://t.co/YAhsjsXQsy",2020-12-01 15:02:42,"https://twitter.com/ReimTopher/status/1333788622810595331",NA,NA,0,"#trump2020"
"@USA166151529 Thank you for the follow! Happy to follow you back<f0><9f><87><ba><f0><9f><87><b8><f0><9f><87><ba><f0><9f><87><b8>Also...I do NOT unfollow! <f0><9f><98><81> #Trump2020<e2><80><a6> https://t.co/vllV3Lktai",2020-12-01 15:02:33,"https://twitter.com/ReimTopher/status/1333788582725656582",NA,NA,0,"#trump2020"
"@NickInvincible Thank you for the follow! Happy to follow you back<f0><9f><87><ba><f0><9f><87><b8><f0><9f><87><ba><f0><9f><87><b8>Also...I do NOT unfollow! <f0><9f><98><81> #Trump2020<e2><80><a6> https://t.co/Tgc8wVDgZJ",2020-12-01 15:02:21,"https://twitter.com/ReimTopher/status/1333788533786517505",NA,NA,0,"#trump2020"
"FOOD SHORTAGES AGAIN - with Bold-Faced LIES about the cause . ..
#maga 
#COVIDSecondWave 
#Election2020 #trump2020<e2><80><a6> https://t.co/C9NYpHGUXp",2020-12-01 15:01:48,"https://twitter.com/GenaPepita/status/1333788394753642498",NA,NA,0,"#trump2020"
"It's time for President Trump to exercise his Presidential Powers &amp; Protect the Republic. Please RT #Trump2020<e2><80><a6> https://t.co/rafP3dovTW",2020-12-01 15:00:07,"https://twitter.com/OldGlor71804734/status/1333787969539305480",NA,NA,1,"#trump2020"
"@katiadarlingx @boutan8iron @TomiLahren Opinions? 
- democratic<e2><80><99>s lost house seats-fact
-Joe Biden isn<e2><80><99>t President<e2><80><a6> https://t.co/5KveJzATP2",2020-12-01 14:59:53,"https://twitter.com/brettp14/status/1333787913478234119",NA,NA,0,"#trump2020"
"@LanceStorm Yet you think Biden doesn't belong in one. <f0><9f><a4><a3> Yeah. Maybe what matters is the Tweets and not what a pers<e2><80><a6> https://t.co/iWo6oO8Ago",2020-12-01 14:59:31,"https://twitter.com/FelineFox3/status/1333787819760730112",NA,NA,0,"#trump2020"
"#MAGA #MAGAMillionMarch #MAGA2020LandslideVictory #KAG2020 #KAG #Trump2020 #TRUMP2020ToSaveAmerica 
<f0><9f><91><87><f0><9f><91><87>THIS is Trump<e2><80><a6> https://t.co/R8mypZmnqa",2020-12-01 14:59:18,"https://twitter.com/flet_jess/status/1333787763582271491",NA,NA,0,"#trump2020"
"Do Trump have chances for winning? @realDonaldTrump #MAGA #maga2020 #Trump2020",2020-12-01 14:58:10,"https://twitter.com/shivanisuman44/status/1333787482123505666",NA,NA,0,"#trump2020"
"Warning: if you have a Trump bumper sticker on your vehicle in the drive through just know I<e2><80><99>m going to drop my win<e2><80><a6> https://t.co/4HdTBtTXq3",2020-12-01 14:57:51,"https://twitter.com/MrLovestacos/status/1333787401798393860",NA,NA,0,"#trump2020"
"Yeah, Ivy League candidates should be ignored because the unqualified ignorant #trump hires for the last 4 years wo<e2><80><a6> https://t.co/fVOleWutNy",2020-12-01 14:57:44,"https://twitter.com/Harry84560278/status/1333787372891164678",NA,NA,0,"#trump2020"
"@KatiePavlich Facts. ChinaVirus #Trump2020",2020-12-01 14:57:35,"https://twitter.com/kevben25/status/1333787332844036103",NA,NA,0,"#trump2020"
"@realDonaldTrump I believe it! #Trump2020",2020-12-01 14:56:58,"https://twitter.com/Bin_Ashry_M_H/status/1333787178556481537",NA,NA,0,"#trump2020"
"Oscar-Winning Actor Jon Voight Warns of the <e2><80><98>Great Danger<e2><80><99> of a Biden Presidency https://t.co/GVXLelu46p 

#tcot<e2><80><a6> https://t.co/MumAIrDSHj",2020-12-01 14:56:35,"https://twitter.com/yidwithlid/status/1333787082788012032",NA,NA,1,"#trump2020"
"TRUMP/TIFT COUNTY GOP/TCRP MEETING December 8th Tuesday 6:30 PM @ 41&amp;Main Restaurant invite your friends.<e2><80><a6> https://t.co/xogUAcBLAe",2020-12-01 14:55:57,"https://twitter.com/TCRP10/status/1333786923882606592",NA,NA,0,"#trump2020"
"Catturd will be joining my Cabinet as Secretary of Information. He knows how much TERRIBLE FRAUD there was in our t<e2><80><a6> https://t.co/OwGwBG07Wl",2020-12-01 14:55:14,"https://twitter.com/FakeTrumpDon/status/1333786742365700102",NA,NA,0,"#trump2020"
"@catturd2 @realDonaldTrump Special Adviser to the President of the United States of America, Catturd. Hey MAGA crow<e2><80><a6> https://t.co/kTYM51OMhq",2020-12-01 14:54:33,"https://twitter.com/CerasoliEvan/status/1333786569421983745",NA,NA,0,"#trump2020"
"@newsmax Who are the members of CISA who said the ""2020 Elections were the most secure""!?
Watch #FactsMatter<e2><80><a6> https://t.co/VmUc86usO0",2020-12-01 14:53:40,"https://twitter.com/Vande_Mataram/status/1333786348348526594",NA,NA,0,"#trump2020"
"Why stop destroying American<e2><80><99>s faith in Democracy when you can make so much money lying and claiming fraud? Trump r<e2><80><a6> https://t.co/RFvEHKxJJA",2020-12-01 14:53:19,"https://twitter.com/ScottRKline1/status/1333786259265712130",NA,NA,0,"#trump2020"
"A child abusing, racist, sexual predator and......
#Trump2020 #TrumpOut #TrumpConceded #Trump #TrumpIsPathetic<e2><80><a6> https://t.co/vop41AaHaN",2020-12-01 14:52:35,"https://twitter.com/EdwardMahala/status/1333786076477939720",NA,NA,0,"#trump2020"
"@jjauthor @JennaEllisEsq Thank you so much for all you do!
#Trump2020",2020-12-01 14:52:18,"https://twitter.com/AnnekenClose/status/1333786004809871362",NA,NA,0,"#trump2020"
"@realDonaldTrump more Gematria decodes from the Emperor #Gematria #MAGA #maga #JoeBidenCheated #Trump2020 #geotus https://t.co/ayh36xe4Lx",2020-12-01 14:51:18,"https://twitter.com/archangel_ziyad/status/1333785750391857152",NA,NA,0,"#trump2020"
"Raise your hand if you feel like you're taking crazy pills!
#StopTheSteaI  #Trump2020  <f0><9f><96><90><ef><b8><8f> https://t.co/l1OHJr2txQ",2020-12-01 14:50:27,"https://twitter.com/lindalovesthese/status/1333785540097818634",NA,NA,0,"#trump2020"
"Just go ahead and block this one now, y'all. #Trump2020 https://t.co/woZCKbSYvK",2020-12-01 14:49:38,"https://twitter.com/therainbowheron/status/1333785332416843777",NA,NA,0,"#trump2020"
"@disclosetv @Voice_For_India @realDonaldTrump 

#Trump2020 will be back",2020-12-01 14:49:21,"https://twitter.com/mumbai_majhi/status/1333785259545006081",NA,NA,0,"#trump2020"
"@realDonaldTrump my president please don<e2><80><99>t let this happen to the people! #Trump2020 https://t.co/CFct8H4JEF",2020-12-01 14:48:23,"https://twitter.com/rosanne_faber/status/1333785019542695939",NA,NA,0,"#trump2020"
"@babyjane8673 @Artoria11820642 @RalphS24381648 @TurntableKittah @JRoAZ @denise_snively @TonyaFlew @TheRealJonAdams<e2><80><a6> https://t.co/HHcY9Gsp5y",2020-12-01 14:46:03,"https://twitter.com/M31846082/status/1333784430788415488",NA,NA,1,"#trump2020"
"Hey @Twitter STOP WITH YOUR BS DISCLAIMERS.. only the crooks and criminals have called this election differently..<e2><80><a6> https://t.co/rWVRuCkgHD",2020-12-01 14:44:52,"https://twitter.com/SweetsGaloreXO/status/1333784131910529028",NA,NA,0,"#trump2020"
"so much hatred in our beautiful country, we are the UNITED STATES OF AMERICA!!!ig democrates dont unerstand that...<e2><80><a6> https://t.co/rklDAFwVnt",2020-12-01 14:44:41,"https://twitter.com/nickdow007/status/1333784084984827904",NA,NA,0,"#trump2020"
"@LindaLush4 @MzzMerlin7891 @LabyrinthWeaver @realDonaldTrump @Twitter Says the one who can<e2><80><99>t spell court. Those are<e2><80><a6> https://t.co/K8y3IMqxHM",2020-12-01 14:44:36,"https://twitter.com/ScalfJeremy/status/1333784066189975552",NA,NA,0,"#trump2020"
"@Laurie0801 @ksorbs <f0><9f><98><82><f0><9f><a4><a2><f0><9f><a4><ae>it s not over yet lol <f0><9f><98><82> #Trump2020 4 more years ! Wait and see <f0><9f><a4><a8><f0><9f><98><8f>",2020-12-01 14:44:34,"https://twitter.com/nath_kj/status/1333784057616998401",NA,NA,0,"#trump2020"
"#Trump2020 lost to a 306-232 and he<e2><80><99>s gonna go to jail?! That is this, a reverse 2016? #MAGA #ByeByeTrump #AMERICAISBACK #MAGA2020",2020-12-01 14:44:17,"https://twitter.com/Ghiderah/status/1333783985458176000",NA,NA,0,"#trump2020"
"Actual footage of #americans right now...

#sheep #america #trump2020 #fakenews #biden #ledtoslaughter https://t.co/zs8VwVaTpM",2020-12-01 14:43:17,"https://twitter.com/TheWrightPhotos/status/1333783736278802433",NA,NA,0,"#trump2020"
"The fix was in all along! Like the <e2><80><9c>78 giants/eagles game. Trump entered the night as a Vegas 2-1 underdog and duri<e2><80><a6> https://t.co/tSwywO5tXQ",2020-12-01 14:40:07,"https://twitter.com/mb824/status/1333782935930089472",NA,NA,0,"#trump2020"
"@JennaEllisEsq Very bright in here.  I can see your con so clearly!
@RudyGiuliani #MAGA #Trump2020 #trump<e2><80><a6> https://t.co/a9lCv9rwBe",2020-12-01 14:39:13,"https://twitter.com/louisvilledw1/status/1333782712625324037",NA,NA,0,"#trump2020"
"@TheRightMelissa DemocRATS have taken the first step to convert America into Venezuela!

Support President<e2><80><a6> https://t.co/a7IfSSRmEm",2020-12-01 14:38:22,"https://twitter.com/Vande_Mataram/status/1333782497361014784",NA,NA,0,"#trump2020"
"@realDonaldTrump DemocRATS have taken the first step to convert America into Venezuela!

Support President<e2><80><a6> https://t.co/jwis7bwm7Y",2020-12-01 14:38:15,"https://twitter.com/Vande_Mataram/status/1333782468730757122",NA,NA,0,"#trump2020"
"This isn't about what party you're in or who you're voting for this is about a genuine concern over the Integrity o<e2><80><a6> https://t.co/7DmDOTIxZC",2020-12-01 14:37:55,"https://twitter.com/1coolcatman/status/1333782382734872577",NA,NA,0,"#trump2020"
"@drdavidsamadi @realDonaldTrump @kilmeade NOTICE @JoeBiden DOES NOT have FAUCI on HIS TASK FORCE! #BidenIsAJoke<e2><80><a6> https://t.co/s1zXm8pc9G",2020-12-01 14:36:41,"https://twitter.com/NEPAforTRUMP/status/1333782072360640513",NA,NA,1,"#trump2020"
"Good morning Twitter #Trump2020 https://t.co/3ONdgAxsew",2020-12-01 14:36:24,"https://twitter.com/MagaGrace04/status/1333782003800371201",NA,NA,0,"#trump2020"
"#trump2020 #maga2020 #maga #trump #electionfraud #BidenCheated2020 #stopthesteel #kraken
ABBA - Eagle HD [WIDESCREE<e2><80><a6> https://t.co/fqxNKkvObP",2020-12-01 14:36:11,"https://twitter.com/hermitregion/status/1333781947915542532",NA,NA,0,"#trump2020"
"How can we ever insure fair elections with legal votes, if no one is checking for legalities? If there is no audit<e2><80><a6> https://t.co/MziCXsLRlk",2020-12-01 14:35:09,"https://twitter.com/nanashton/status/1333781689043185664",NA,NA,0,"#trump2020"
"@RattlerGator #TRUMP2020 YEEEAAAH!",2020-12-01 14:34:32,"https://twitter.com/AlwinRichaards/status/1333781532436168706",NA,NA,0,"#trump2020"
"@realDonaldTrump Keep fighting!! We are behind you!! #Trump2020 #HoldTheLine #MAGA2020 #WeThePeople #BidenCheated2020",2020-12-01 14:33:12,"https://twitter.com/SouthernK92/status/1333781197718163457",NA,NA,0,"#trump2020"
"@realDonaldTrump @kilmeade ...some NIGHTS we sit QUIENTLY &amp; let say ""BIDEN"". Then LAUGH &amp; LAUGH &amp; LAUGH = BIDEN! :)<e2><80><a6> https://t.co/hM2BkK3rwW",2020-12-01 14:33:08,"https://twitter.com/NEPAforTRUMP/status/1333781181377241088",NA,NA,0,"#trump2020"
"*yawn and stretch* What a relaxing Thanksgiving holiday. Time to get back to the office and deliver some results fo<e2><80><a6> https://t.co/0SYk4BysT8",2020-12-01 14:32:45,"https://twitter.com/BidenStaff/status/1333781083528294400",NA,NA,1,"#trump2020"
"Make a deal with the devil, he comes to collect. Own it. 

#trumploser #trumpadministration #faust #gop #maga2020<e2><80><a6> https://t.co/WmbCcT2wlR",2020-12-01 14:32:32,"https://twitter.com/chrisrabalais/status/1333781030453403648",NA,NA,1,"#trump2020"
"Here Is The Evidence #stopthesteal #trump2020 <e2><81><a6>@realDonaldTrump<e2><81><a9>  https://t.co/1BXOEzK9Qt",2020-12-01 14:30:29,"https://twitter.com/BDG_VZL/status/1333780512209477635",NA,NA,1,"#trump2020"
"This is no surprise to me! This President has kept every promise!! #Trump2020 #BidenCheated2020",2020-12-01 14:29:38,"https://twitter.com/tma1207/status/1333780298073518082",NA,NA,0,"#trump2020"
"@realDonaldTrump Lol your haters are scared the Truth will come out they are brainwashed cowards they can't speak f<e2><80><a6> https://t.co/GVUNIiYe6g",2020-12-01 14:29:36,"https://twitter.com/memphistwins11/status/1333780292067319808",NA,NA,0,"#trump2020"
"These desperate Dems are like communists. You only get one chance to freely vote for communists! 
The next, you eit<e2><80><a6> https://t.co/qY75o928jv",2020-12-01 14:29:09,"https://twitter.com/Jarikrepastor/status/1333780179706142721",NA,NA,0,"#trump2020"
"@realDonaldTrump The Truth #Trump2020",2020-12-01 14:28:41,"https://twitter.com/iceitup1/status/1333780060550160387",NA,NA,0,"#trump2020"
"@gatewaypundit What about trump throwing out new postal service sorters to slow UPS ( mail in ballots)....idiots ..<e2><80><a6> https://t.co/LlYJrPUryO",2020-12-01 14:28:27,"https://twitter.com/123rockee/status/1333780000147992578",NA,NA,0,"#trump2020"
"@lugohely @HP4USA @daverich503 @girlforce45 @Jan4Jesus45 @IFireForEffect @mspdcali @TwinBus @Meg4USA<e2><80><a6> https://t.co/F4QBhY5V3J",2020-12-01 14:28:24,"https://twitter.com/ballarm5/status/1333779989020483584",NA,NA,0,"#trump2020"
"@dougducey why did you ignore the phone call yesterday from president Trump ?! #ElectionIntegrity #BidenCheated2020<e2><80><a6> https://t.co/kXm2D9Fj6v",2020-12-01 14:28:01,"https://twitter.com/Rebecca70357342/status/1333779892899508224",NA,NA,0,"#trump2020"
"it is statistically impossible that joe biden won yet they say show the proof and theres no such thing as fraud lit<e2><80><a6> https://t.co/3RUxw7NzsS",2020-12-01 14:27:24,"https://twitter.com/DakMAGA45/status/1333779735458029568",NA,NA,0,"#trump2020"
"To be seduced by the carrot of 2024 dangled before him would be the dumbest move Trump would ever make. Still I sus<e2><80><a6> https://t.co/oGsPhd4Gqx",2020-12-01 14:27:06,"https://twitter.com/Jarikrepastor/status/1333779660023476226",NA,NA,2,"#trump2020"
"Hey MAGAts, your guy is the biggest loser ever.

Deal with it and stop crying, snowflakes.

#maga #trump2020<e2><80><a6> https://t.co/AmaiAYiw6r",2020-12-01 14:26:10,"https://twitter.com/child_reminder/status/1333779428770504711",NA,NA,0,"#trump2020"
